Name,Emp ID,Expense Type,Payment Type,Vendor Type,Payment Date,Country,Region,Company Code,Project Code,Cost Center,Receipt Status,,,Company Code
Fiona,51574,Meals,Bank Transfer,Airline,21-11-2022 20:15,Canada,South,3965,PJ991,CC35,Received,,,
Diana,55387,Meals,Bank Transfer,Taxi,04-04-2022 22:28,Germany,East,4248,PJ333,CC40,Pending,,,
Bob,72834,Travel,Cash,Taxi,22-08-2022 16:14,USA,East,2161,PJ914,CC26,Pending,,,
Hannah,94338,Meals,Bank Transfer,Hotel,02-07-2022 03:52,Germany,Central,1999,PJ350,CC13,Rejected,,,
Diana,98754,Meals,Credit Card,Airline,03-06-2022 11:27,UK,South,5659,PJ203,CC44,Pending,,,
Fiona,37906,Accommodation,Bank Transfer,Taxi,29-06-2022 07:13,Canada,South,8963,PJ553,CC19,Received,,,
Julia,83036,Meals,Cash,Airline,03-10-2022 11:01,France,North,5918,PJ190,CC44,Rejected,,,
Julia,18819,Meals,Bank Transfer,Taxi,20-08-2022 05:57,Canada,Central,7141,PJ364,CC45,Rejected,,,
Charlie,14485,Transport,Credit Card,Taxi,29-07-2022 03:21,USA,West,4950,PJ669,CC20,Rejected,,,
Charlie,98692,Transport,Bank Transfer,Restaurant,30-10-2022 14:50,USA,East,7840,PJ144,CC27,Rejected,,,
Hannah,67525,Accommodation,Online,Hotel,12-08-2022 05:27,Germany,Central,7281,PJ185,CC23,Received,,,
Alice,45051,Accommodation,Credit Card,Airline,16-12-2022 04:32,France,North,4950,PJ245,CC12,Pending,,,
Ivan,75323,Accommodation,Online,Taxi,10-01-2022 01:46,Japan,North,3965,PJ745,CC25,Approved,,,
Alice,21326,Meals,Online,Airline,28-01-2022 23:42,UK,South,6604,PJ452,CC8,Approved,,,
Alice,36956,Meals,Credit Card,Airline,22-04-2022 04:36,Germany,East,7843,PJ393,CC23,Approved,,,
Hannah,57663,Meals,Online,Hotel,01-05-2022 20:23,Canada,North,1085,PJ767,CC43,Received,,,
Charlie,98652,Meals,Cash,Taxi,26-03-2022 07:14,France,West,6604,PJ161,CC13,Approved,,,
Hannah,59272,Meals,Cash,Hotel,18-03-2022 21:00,Canada,South,6150,PJ928,CC37,Pending,,,
Bob,89634,Meals,Credit Card,Airline,17-02-2022 20:54,France,Central,1627,PJ288,CC34,Rejected,,,
Ivan,57449,Transport,Online,Airline,21-09-2022 04:31,France,East,4248,PJ542,CC43,Received,,,
Fiona,46444,Accommodation,Bank Transfer,Airline,31-10-2022 20:44,France,South,2390,PJ284,CC44,Approved,,,
Alice,63484,Accommodation,Cash,Restaurant,10-01-2022 22:36,UK,Central,2959,PJ304,CC3,Approved,,,
Charlie,85881,Meals,Cash,Restaurant,02-10-2022 10:34,Japan,North,4648,PJ687,CC9,Pending,,,
Ivan,21477,Travel,Credit Card,Airline,23-03-2022 17:53,France,North,9353,PJ255,CC35,Approved,,,
Bob,54550,Transport,Online,Airline,10-04-2022 05:15,Germany,South,4794,PJ728,CC32,Received,,,
Diana,95552,Accommodation,Cash,Taxi,19-06-2022 06:01,USA,North,2038,PJ309,CC45,Pending,,,
Alice,36152,Transport,Bank Transfer,Restaurant,29-07-2022 21:04,France,South,7141,PJ822,CC34,Approved,,,
Charlie,82862,Meals,Online,Airline,21-11-2022 19:29,Japan,West,4950,PJ307,CC12,Received,,,
Julia,17557,Transport,Cash,Hotel,14-05-2022 02:01,UK,North,1999,PJ872,CC5,Pending,,,
Fiona,87285,Accommodation,Online,Hotel,05-05-2022 00:59,Canada,East,8196,PJ628,CC22,Pending,,,
Alice,54069,Transport,Bank Transfer,Restaurant,11-03-2022 06:24,France,North,9324,PJ991,CC7,Received,,,
Charlie,91521,Transport,Online,Airline,14-12-2022 15:54,USA,East,2390,PJ459,CC40,Rejected,,,
George,22383,Travel,Credit Card,Hotel,11-08-2022 13:33,UK,South,2669,PJ684,CC26,Received,,,
Alice,57456,Transport,Credit Card,Airline,10-09-2022 03:37,UK,East,6150,PJ239,CC36,Rejected,,,
Hannah,45312,Accommodation,Online,Taxi,16-10-2022 15:57,Canada,North,2390,PJ142,CC21,Pending,,,
Julia,57312,Accommodation,Cash,Taxi,04-10-2022 23:46,France,Central,8654,PJ880,CC11,Pending,,,
Julia,81968,Accommodation,Cash,Restaurant,02-01-2022 01:29,Japan,South,6807,PJ225,CC22,Received,,,
Diana,42830,Accommodation,Online,Airline,30-05-2022 04:25,Germany,East,9284,PJ904,CC30,Pending,,,
Hannah,37018,Meals,Online,Taxi,15-12-2022 15:13,France,North,3218,PJ634,CC33,Rejected,,,
Fiona,69788,Travel,Credit Card,Airline,25-07-2022 01:36,UK,North,7065,PJ990,CC35,Pending,,,
Diana,40301,Meals,Cash,Airline,19-10-2022 10:59,France,West,6150,PJ224,CC5,Pending,,,
Bob,91728,Accommodation,Cash,Hotel,16-01-2022 08:54,Germany,West,2678,PJ783,CC21,Received,,,
Diana,77559,Transport,Bank Transfer,Hotel,21-03-2022 10:36,Germany,Central,4648,PJ736,CC31,Received,,,
Edward,83878,Accommodation,Cash,Restaurant,30-10-2022 19:28,UK,South,6604,PJ418,CC47,Rejected,,,
Edward,28821,Accommodation,Credit Card,Airline,26-12-2022 13:21,USA,West,8196,PJ739,CC15,Approved,,,
George,45620,Travel,Online,Taxi,08-12-2022 07:46,Japan,Central,4369,PJ429,CC28,Received,,,
Ivan,39267,Travel,Credit Card,Taxi,20-04-2022 21:01,UK,East,6175,PJ476,CC38,Pending,,,
Charlie,59279,Transport,Credit Card,Airline,08-01-2022 12:01,Japan,South,2038,PJ223,CC14,Received,,,
Julia,25708,Meals,Bank Transfer,Restaurant,17-09-2022 22:48,Germany,South,5654,PJ944,CC19,Approved,,,
Fiona,54785,Accommodation,Online,Taxi,03-07-2022 15:26,Germany,West,1627,PJ315,CC31,Approved,,,
Ivan,44790,Travel,Cash,Hotel,16-04-2022 02:04,France,South,9324,PJ792,CC34,Received,,,
Fiona,35735,Transport,Online,Hotel,27-09-2022 09:23,Japan,Central,4432,PJ155,CC16,Approved,,,
Hannah,95172,Accommodation,Bank Transfer,Hotel,15-09-2022 18:38,Japan,South,2234,PJ243,CC38,Received,,,
Alice,10592,Meals,Credit Card,Airline,24-05-2022 23:10,Canada,North,7843,PJ487,CC43,Approved,,,
Julia,98477,Meals,Credit Card,Hotel,19-12-2022 08:22,Germany,Central,9353,PJ451,CC49,Rejected,,,
Diana,92944,Travel,Credit Card,Restaurant,30-03-2022 14:50,USA,Central,6175,PJ158,CC5,Rejected,,,
Diana,30183,Meals,Credit Card,Hotel,16-11-2022 16:58,Japan,South,2161,PJ353,CC23,Rejected,,,
Charlie,75354,Transport,Bank Transfer,Airline,18-06-2022 14:08,UK,South,3405,PJ403,CC14,Pending,,,
Fiona,75276,Travel,Online,Airline,23-12-2022 06:35,Germany,West,1999,PJ289,CC8,Rejected,,,
Diana,47437,Accommodation,Credit Card,Airline,28-05-2022 10:48,France,North,8706,PJ239,CC11,Received,,,
Charlie,21408,Travel,Bank Transfer,Airline,24-12-2022 13:40,France,West,4950,PJ516,CC44,Rejected,,,
Edward,20096,Transport,Cash,Hotel,13-05-2022 10:10,Canada,South,8196,PJ718,CC49,Pending,,,
Fiona,52441,Transport,Cash,Taxi,04-05-2022 16:46,UK,North,7141,PJ563,CC1,Rejected,,,
Alice,42884,Meals,Online,Hotel,15-07-2022 17:28,Germany,East,8963,PJ243,CC4,Pending,,,
Charlie,68085,Accommodation,Online,Restaurant,20-03-2022 00:30,Canada,West,3098,PJ933,CC24,Approved,,,
Alice,50703,Transport,Cash,Airline,10-03-2022 02:54,USA,South,6003,PJ705,CC13,Received,,,
Diana,72782,Meals,Online,Hotel,29-04-2022 20:37,Germany,Central,6604,PJ628,CC33,Rejected,,,
Julia,98624,Accommodation,Bank Transfer,Hotel,11-03-2022 05:43,Canada,Central,2959,PJ129,CC19,Pending,,,
Ivan,31649,Accommodation,Cash,Airline,22-07-2022 16:45,Japan,South,3218,PJ412,CC14,Pending,,,
Alice,69253,Transport,Cash,Hotel,07-09-2022 04:35,Japan,East,8706,PJ456,CC18,Received,,,
Diana,46361,Accommodation,Credit Card,Hotel,19-07-2022 01:44,Japan,East,7141,PJ705,CC26,Received,,,
Bob,55548,Accommodation,Credit Card,Airline,26-02-2022 17:14,USA,North,2669,PJ548,CC32,Rejected,,,
Diana,64462,Meals,Online,Restaurant,08-11-2022 14:43,France,Central,1100,PJ673,CC31,Pending,,,
Diana,36703,Travel,Bank Transfer,Taxi,16-09-2022 06:28,UK,East,1268,PJ859,CC25,Pending,,,
Ivan,66526,Accommodation,Bank Transfer,Restaurant,14-07-2022 07:02,UK,West,2390,PJ395,CC48,Received,,,
Fiona,34993,Meals,Cash,Restaurant,20-11-2022 13:49,USA,East,6807,PJ954,CC49,Pending,,,
Alice,69268,Meals,Credit Card,Restaurant,15-05-2022 12:26,Germany,West,7840,PJ358,CC9,Approved,,,
Ivan,37536,Meals,Credit Card,Taxi,02-01-2022 03:04,UK,Central,4648,PJ457,CC21,Approved,,,
Bob,45044,Transport,Cash,Restaurant,20-03-2022 16:40,UK,West,3665,PJ788,CC48,Pending,,,
Hannah,77399,Transport,Cash,Hotel,02-03-2022 02:12,USA,South,8706,PJ354,CC2,Approved,,,
Diana,66638,Travel,Cash,Taxi,05-03-2022 10:49,USA,West,7141,PJ887,CC12,Received,,,
Ivan,75371,Transport,Online,Hotel,10-04-2022 04:31,Japan,South,9353,PJ811,CC34,Rejected,,,
Julia,83735,Meals,Bank Transfer,Hotel,07-07-2022 14:41,France,East,6175,PJ582,CC11,Rejected,,,
Bob,49421,Meals,Bank Transfer,Restaurant,28-03-2022 22:32,USA,South,2234,PJ487,CC36,Received,,,
Edward,51750,Travel,Online,Hotel,30-06-2022 05:04,USA,Central,2038,PJ686,CC44,Approved,,,
Fiona,44658,Meals,Credit Card,Restaurant,21-04-2022 12:48,Canada,Central,1885,PJ732,CC43,Received,,,
Bob,69126,Transport,Credit Card,Hotel,16-02-2022 12:26,Germany,West,6175,PJ336,CC8,Received,,,
George,68523,Meals,Credit Card,Hotel,09-10-2022 22:18,Canada,Central,8439,PJ634,CC6,Rejected,,,
Bob,25919,Travel,Online,Airline,08-12-2022 05:44,USA,North,4248,PJ915,CC15,Received,,,
Julia,63743,Travel,Online,Hotel,15-12-2022 16:18,France,West,8654,PJ846,CC25,Received,,,
George,43394,Travel,Bank Transfer,Restaurant,17-09-2022 01:23,Germany,North,1793,PJ922,CC21,Pending,,,
Fiona,24859,Accommodation,Credit Card,Airline,27-03-2022 05:07,Canada,Central,1100,PJ338,CC43,Pending,,,
Ivan,65255,Transport,Credit Card,Airline,30-07-2022 02:08,Canada,East,2234,PJ227,CC6,Received,,,
Diana,87799,Travel,Credit Card,Taxi,05-02-2022 06:17,Germany,East,1627,PJ173,CC48,Approved,,,
Julia,35374,Accommodation,Online,Taxi,13-03-2022 10:25,Japan,Central,8949,PJ645,CC36,Approved,,,
Alice,77674,Transport,Bank Transfer,Hotel,16-12-2022 03:05,USA,East,1885,PJ981,CC16,Pending,,,
Hannah,41010,Accommodation,Bank Transfer,Restaurant,14-04-2022 02:00,Germany,East,2390,PJ318,CC1,Rejected,,,
Julia,33203,Transport,Cash,Airline,29-05-2022 09:23,Canada,Central,1627,PJ236,CC16,Pending,,,
Hannah,49789,Transport,Credit Card,Hotel,17-01-2022 01:36,UK,Central,2161,PJ257,CC7,Received,,,
Edward,22912,Transport,Bank Transfer,Taxi,08-11-2022 03:18,Germany,North,8196,PJ448,CC31,Received,,,
Julia,47285,Travel,Credit Card,Hotel,19-01-2022 15:03,France,South,7141,PJ277,CC14,Approved,,,
George,39764,Transport,Bank Transfer,Airline,20-09-2022 21:02,Canada,North,3405,PJ460,CC36,Approved,,,
Julia,84165,Accommodation,Cash,Taxi,26-06-2022 08:17,Japan,West,1085,PJ345,CC9,Received,,,
Julia,37661,Meals,Bank Transfer,Restaurant,23-10-2022 07:44,Canada,West,7840,PJ282,CC32,Approved,,,
Diana,65397,Meals,Online,Hotel,25-01-2022 09:31,UK,East,8963,PJ992,CC37,Approved,,,
Edward,39459,Transport,Bank Transfer,Hotel,02-01-2022 11:25,UK,West,3665,PJ246,CC38,Rejected,,,
Charlie,54296,Travel,Online,Hotel,09-03-2022 17:48,UK,East,2678,PJ562,CC29,Approved,,,
Charlie,17008,Transport,Credit Card,Restaurant,11-09-2022 04:46,UK,Central,2678,PJ870,CC14,Pending,,,
Fiona,28129,Accommodation,Online,Restaurant,07-01-2022 22:55,USA,South,7843,PJ750,CC14,Received,,,
Edward,39893,Meals,Credit Card,Hotel,11-12-2022 09:37,Japan,Central,8949,PJ317,CC30,Pending,,,
Charlie,37004,Accommodation,Credit Card,Hotel,21-10-2022 05:12,Germany,Central,7843,PJ426,CC16,Received,,,
Diana,83828,Accommodation,Bank Transfer,Restaurant,04-10-2022 08:48,France,Central,6150,PJ256,CC47,Approved,,,
Julia,76945,Meals,Credit Card,Hotel,22-06-2022 01:57,France,East,6003,PJ153,CC44,Approved,,,
Bob,97197,Travel,Credit Card,Hotel,06-01-2022 02:48,Canada,East,2678,PJ576,CC29,Approved,,,
Fiona,80533,Accommodation,Online,Restaurant,09-05-2022 02:01,USA,South,2959,PJ500,CC18,Received,,,
Julia,34528,Meals,Cash,Airline,30-12-2022 04:09,Canada,Central,3965,PJ843,CC37,Pending,,,
Diana,63478,Travel,Online,Airline,09-11-2022 05:23,France,South,2669,PJ185,CC17,Approved,,,
Julia,55560,Accommodation,Online,Hotel,10-12-2022 08:01,Germany,East,8550,PJ186,CC5,Rejected,,,
Fiona,81592,Accommodation,Credit Card,Restaurant,14-09-2022 19:29,USA,Central,6807,PJ161,CC44,Rejected,,,
Hannah,78246,Accommodation,Credit Card,Hotel,06-01-2022 16:03,USA,South,1885,PJ604,CC13,Received,,,
George,95022,Accommodation,Online,Taxi,14-07-2022 21:31,France,West,6175,PJ822,CC16,Pending,,,
Charlie,24591,Transport,Bank Transfer,Hotel,27-02-2022 11:35,Canada,Central,5659,PJ228,CC11,Approved,,,
Ivan,33059,Travel,Cash,Hotel,05-07-2022 01:51,Germany,West,9284,PJ469,CC32,Rejected,,,
Charlie,52756,Accommodation,Credit Card,Airline,02-09-2022 19:10,USA,West,7840,PJ422,CC47,Rejected,,,
Alice,82554,Meals,Credit Card,Taxi,30-09-2022 01:40,Canada,North,2959,PJ799,CC12,Pending,,,
Edward,94554,Transport,Online,Taxi,17-02-2022 07:06,USA,Central,3218,PJ109,CC29,Approved,,,
Fiona,42891,Meals,Bank Transfer,Airline,27-04-2022 21:28,Japan,South,4432,PJ391,CC27,Pending,,,
Hannah,41958,Meals,Credit Card,Hotel,14-09-2022 07:24,Canada,South,5659,PJ945,CC20,Rejected,,,
Charlie,49228,Travel,Credit Card,Restaurant,24-11-2022 12:24,UK,South,3965,PJ462,CC4,Pending,,,
Charlie,70133,Meals,Online,Airline,11-07-2022 18:19,Canada,West,4432,PJ542,CC38,Received,,,
Charlie,28013,Transport,Credit Card,Restaurant,25-01-2022 03:47,France,Central,2234,PJ704,CC4,Rejected,,,
Alice,39353,Accommodation,Cash,Restaurant,10-06-2022 15:38,Germany,North,8196,PJ528,CC41,Received,,,
Julia,81208,Accommodation,Cash,Taxi,24-09-2022 20:14,USA,East,6003,PJ100,CC15,Pending,,,
Charlie,69580,Meals,Cash,Taxi,01-01-2022 07:49,Canada,North,5659,PJ823,CC22,Pending,,,
Charlie,19425,Travel,Online,Restaurant,30-11-2022 11:32,France,South,8550,PJ556,CC15,Pending,,,
Diana,39363,Travel,Online,Hotel,02-02-2022 03:32,Germany,North,6604,PJ390,CC41,Approved,,,
Alice,44088,Accommodation,Credit Card,Taxi,15-12-2022 09:33,Japan,West,2234,PJ188,CC25,Pending,,,
Ivan,19694,Accommodation,Bank Transfer,Airline,22-03-2022 04:21,Canada,South,2959,PJ919,CC5,Rejected,,,
Hannah,50542,Meals,Bank Transfer,Restaurant,08-02-2022 11:23,Canada,North,9353,PJ430,CC10,Approved,,,
Alice,54709,Travel,Credit Card,Hotel,13-01-2022 13:09,USA,North,7065,PJ600,CC21,Received,,,
Edward,63630,Meals,Bank Transfer,Hotel,09-11-2022 03:49,UK,East,1268,PJ209,CC24,Rejected,,,
Bob,17011,Accommodation,Online,Hotel,04-01-2022 12:34,USA,South,1268,PJ873,CC49,Rejected,,,
Julia,66487,Accommodation,Bank Transfer,Restaurant,11-12-2022 15:11,UK,East,6604,PJ781,CC46,Received,,,
George,50605,Meals,Bank Transfer,Restaurant,15-05-2022 04:56,Germany,South,8654,PJ984,CC8,Received,,,
Julia,67852,Travel,Cash,Taxi,15-01-2022 16:56,USA,East,8550,PJ684,CC25,Approved,,,
Diana,29521,Accommodation,Bank Transfer,Hotel,09-12-2022 00:42,France,North,2678,PJ294,CC30,Approved,,,
Charlie,26151,Accommodation,Online,Taxi,03-08-2022 17:48,France,West,3098,PJ731,CC3,Pending,,,
Alice,44176,Travel,Cash,Airline,29-10-2022 03:00,Japan,East,2669,PJ342,CC42,Received,,,
Diana,31871,Accommodation,Credit Card,Hotel,21-09-2022 06:17,France,South,6003,PJ828,CC8,Approved,,,
Diana,37034,Travel,Credit Card,Taxi,23-12-2022 04:40,France,Central,2959,PJ845,CC8,Rejected,,,
Ivan,63977,Travel,Bank Transfer,Restaurant,29-07-2022 04:15,UK,Central,1100,PJ974,CC5,Pending,,,
Diana,89193,Accommodation,Online,Taxi,18-09-2022 17:09,Canada,East,2234,PJ766,CC32,Received,,,
Julia,57320,Meals,Cash,Taxi,14-09-2022 19:57,Germany,North,1793,PJ694,CC48,Pending,,,
Charlie,60679,Accommodation,Cash,Taxi,30-03-2022 17:21,Japan,East,4248,PJ137,CC28,Pending,,,
Diana,69855,Accommodation,Credit Card,Airline,17-04-2022 22:15,France,West,8949,PJ142,CC12,Approved,,,
Julia,93241,Accommodation,Online,Airline,06-02-2022 08:32,Germany,South,3965,PJ866,CC8,Approved,,,
Hannah,69281,Transport,Cash,Airline,01-11-2022 11:48,USA,Central,4648,PJ307,CC2,Approved,,,
George,46720,Accommodation,Credit Card,Hotel,12-04-2022 11:47,UK,South,8550,PJ245,CC46,Received,,,
Hannah,93054,Meals,Bank Transfer,Airline,30-08-2022 23:52,UK,South,7141,PJ460,CC23,Received,,,
Ivan,62677,Meals,Cash,Airline,11-11-2022 07:35,UK,East,4248,PJ243,CC22,Rejected,,,
George,12963,Meals,Credit Card,Restaurant,18-06-2022 09:51,Canada,North,9353,PJ341,CC31,Pending,,,
Edward,98815,Travel,Online,Hotel,08-12-2022 05:59,Canada,South,9353,PJ228,CC41,Rejected,,,
George,56870,Transport,Online,Airline,09-05-2022 09:22,UK,North,3965,PJ717,CC28,Pending,,,
Fiona,70781,Transport,Cash,Taxi,24-02-2022 07:52,Canada,West,4248,PJ466,CC29,Rejected,,,
Bob,50843,Meals,Credit Card,Taxi,27-01-2022 19:17,Germany,West,2234,PJ987,CC48,Approved,,,
Diana,25265,Transport,Bank Transfer,Airline,16-12-2022 07:10,Germany,North,4248,PJ826,CC21,Received,,,
Ivan,34455,Travel,Cash,Restaurant,23-04-2022 01:37,Germany,East,7843,PJ775,CC2,Pending,,,
Edward,36743,Accommodation,Cash,Restaurant,15-04-2022 15:04,Germany,East,7065,PJ498,CC32,Received,,,
Diana,79914,Meals,Cash,Taxi,07-12-2022 17:35,Japan,East,4432,PJ225,CC14,Approved,,,
Hannah,35136,Transport,Cash,Airline,22-02-2022 08:50,USA,Central,3665,PJ644,CC46,Received,,,
George,86999,Meals,Credit Card,Airline,14-07-2022 20:55,USA,West,6175,PJ388,CC6,Rejected,,,
Bob,55295,Meals,Bank Transfer,Airline,31-01-2022 10:26,UK,West,2678,PJ817,CC43,Approved,,,
Ivan,94662,Meals,Bank Transfer,Airline,20-07-2022 08:18,Japan,South,8439,PJ414,CC11,Pending,,,
Ivan,79988,Meals,Credit Card,Taxi,18-12-2022 16:48,France,North,3965,PJ249,CC11,Pending,,,
Hannah,82279,Accommodation,Bank Transfer,Hotel,17-12-2022 09:13,Japan,Central,5659,PJ250,CC43,Approved,,,
Fiona,81166,Meals,Cash,Taxi,22-02-2022 14:40,Japan,Central,1793,PJ622,CC41,Rejected,,,
Diana,61714,Transport,Bank Transfer,Taxi,27-09-2022 12:46,Canada,South,7315,PJ633,CC15,Approved,,,
Alice,54296,Transport,Online,Airline,18-03-2022 19:15,Canada,North,8654,PJ475,CC33,Received,,,
Hannah,36885,Travel,Cash,Hotel,27-02-2022 14:26,Japan,East,7840,PJ741,CC5,Approved,,,
Julia,82614,Travel,Online,Taxi,31-01-2022 11:46,UK,South,6150,PJ839,CC27,Pending,,,
Diana,18804,Transport,Online,Taxi,08-05-2022 15:49,Canada,East,6003,PJ556,CC41,Rejected,,,
Julia,96465,Meals,Cash,Hotel,04-03-2022 16:42,Germany,East,8949,PJ103,CC23,Pending,,,
Fiona,30132,Transport,Cash,Airline,17-08-2022 00:47,Canada,East,6807,PJ218,CC7,Rejected,,,
Julia,60053,Travel,Cash,Airline,06-11-2022 11:18,Japan,East,2669,PJ825,CC49,Pending,,,
Fiona,54707,Meals,Online,Restaurant,28-02-2022 02:31,UK,West,4369,PJ371,CC7,Approved,,,
Fiona,32616,Transport,Credit Card,Hotel,27-04-2022 06:54,Canada,South,4432,PJ124,CC49,Approved,,,
Edward,91841,Accommodation,Bank Transfer,Taxi,04-04-2022 10:00,UK,Central,4794,PJ513,CC7,Approved,,,
Diana,48607,Transport,Cash,Hotel,09-05-2022 09:34,Canada,North,3098,PJ548,CC46,Received,,,
George,32898,Travel,Online,Airline,11-06-2022 00:37,Germany,West,1268,PJ848,CC40,Pending,,,
Diana,19481,Transport,Cash,Airline,25-07-2022 22:36,France,South,3965,PJ996,CC49,Approved,,,
Alice,50068,Meals,Online,Taxi,20-02-2022 23:35,USA,East,2669,PJ291,CC4,Approved,,,
Fiona,74433,Transport,Credit Card,Taxi,12-04-2022 09:41,Japan,West,4432,PJ133,CC24,Received,,,
Edward,95016,Travel,Bank Transfer,Airline,23-03-2022 03:12,USA,North,3098,PJ747,CC3,Received,,,
Alice,85358,Transport,Credit Card,Airline,01-07-2022 15:49,Germany,East,8949,PJ255,CC6,Rejected,,,
Diana,63123,Meals,Cash,Restaurant,12-05-2022 04:35,Canada,South,6175,PJ570,CC20,Rejected,,,
Bob,30045,Transport,Online,Airline,21-01-2022 14:17,UK,West,1268,PJ190,CC6,Approved,,,
Ivan,11291,Travel,Cash,Restaurant,09-07-2022 16:47,Japan,East,5659,PJ825,CC12,Pending,,,
Alice,67741,Accommodation,Bank Transfer,Airline,10-01-2022 04:41,Japan,West,2669,PJ584,CC29,Rejected,,,
Fiona,45300,Transport,Credit Card,Taxi,14-07-2022 21:13,Canada,East,1999,PJ920,CC23,Received,,,
Alice,44897,Transport,Bank Transfer,Airline,22-04-2022 19:05,Germany,East,2161,PJ665,CC23,Pending,,,
Diana,35754,Travel,Cash,Hotel,20-09-2022 19:50,UK,East,7315,PJ151,CC31,Received,,,
George,22230,Travel,Credit Card,Airline,20-07-2022 22:46,France,West,8963,PJ189,CC41,Pending,,,
Fiona,60863,Transport,Online,Taxi,22-06-2022 13:21,UK,Central,4369,PJ319,CC38,Received,,,
Hannah,40306,Travel,Cash,Hotel,31-10-2022 00:59,USA,North,3098,PJ877,CC39,Rejected,,,
Hannah,72997,Travel,Online,Taxi,14-02-2022 23:42,Canada,West,6150,PJ669,CC47,Approved,,,
Alice,22180,Meals,Bank Transfer,Hotel,12-05-2022 02:36,France,South,8654,PJ282,CC16,Approved,,,
Edward,15802,Transport,Cash,Airline,17-06-2022 18:41,Japan,North,5918,PJ788,CC25,Pending,,,
Charlie,18058,Transport,Online,Taxi,08-10-2022 23:29,France,North,1793,PJ513,CC27,Pending,,,
Alice,27553,Accommodation,Credit Card,Taxi,18-06-2022 17:48,UK,East,7065,PJ446,CC38,Rejected,,,
Ivan,30441,Accommodation,Online,Restaurant,18-12-2022 09:48,USA,South,9353,PJ493,CC34,Approved,,,
George,49381,Travel,Online,Hotel,24-04-2022 13:52,USA,West,7065,PJ788,CC22,Rejected,,,
Hannah,91508,Travel,Online,Airline,15-02-2022 13:41,USA,East,5654,PJ984,CC7,Received,,,
Charlie,14207,Transport,Cash,Taxi,05-08-2022 23:54,France,South,7141,PJ783,CC20,Pending,,,
George,81777,Accommodation,Bank Transfer,Restaurant,06-04-2022 16:40,UK,South,8706,PJ522,CC10,Approved,,,
Hannah,28670,Transport,Online,Taxi,13-03-2022 04:37,France,North,8196,PJ798,CC45,Received,,,
Bob,91776,Transport,Cash,Taxi,10-01-2022 15:32,USA,South,8196,PJ506,CC21,Pending,,,
Charlie,97051,Transport,Cash,Hotel,07-01-2022 04:35,USA,Central,1268,PJ372,CC12,Rejected,,,
Ivan,49905,Accommodation,Bank Transfer,Hotel,05-02-2022 11:05,UK,South,8550,PJ201,CC28,Pending,,,
Julia,56617,Transport,Bank Transfer,Hotel,09-04-2022 22:54,USA,Central,8706,PJ784,CC25,Pending,,,
Diana,81007,Accommodation,Online,Hotel,23-02-2022 04:38,France,East,1268,PJ511,CC43,Approved,,,
Edward,24937,Accommodation,Online,Restaurant,29-07-2022 16:44,UK,West,2234,PJ366,CC16,Received,,,
Charlie,22120,Travel,Cash,Restaurant,22-03-2022 08:01,France,West,2161,PJ465,CC33,Approved,,,
George,37117,Transport,Bank Transfer,Airline,24-02-2022 07:10,Germany,Central,3665,PJ267,CC46,Approved,,,
Diana,78134,Accommodation,Credit Card,Hotel,15-03-2022 16:00,Germany,North,4432,PJ145,CC48,Received,,,
Alice,46915,Travel,Cash,Hotel,17-12-2022 00:00,France,West,9284,PJ528,CC40,Rejected,,,
Ivan,64019,Travel,Online,Hotel,03-06-2022 09:28,Canada,South,1268,PJ705,CC21,Approved,,,
Hannah,55486,Accommodation,Bank Transfer,Hotel,21-12-2022 14:22,USA,West,9324,PJ735,CC35,Pending,,,
George,17802,Meals,Cash,Hotel,13-07-2022 22:57,Germany,East,9324,PJ233,CC4,Approved,,,
Alice,64685,Travel,Credit Card,Hotel,14-04-2022 18:57,France,South,8706,PJ742,CC35,Rejected,,,
